variable_name,units,value,data_reference
E_basilar_C4,J_per_m3,1600000,ADAN_218
l_basilar_C4,metre,0.0226443,ADAN_218
r_0_basilar_C4,metre,0.00172394,ADAN_218
u_0_basilar_C4,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_basilar_C4,dimensionless,90,defined_by_user
E_callosomarginal_L172,J_per_m3,1600000,ADAN_218
l_callosomarginal_L172,metre,0.0113312,ADAN_218
r_0_callosomarginal_L172,metre,0.000623142,ADAN_218
u_0_callosomarginal_L172,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_L172,dimensionless,90,defined_by_user
E_callosomarginal_L176,J_per_m3,1600000,ADAN_218
l_callosomarginal_L176,metre,0.0172952,ADAN_218
r_0_callosomarginal_L176,metre,0.000623142,ADAN_218
u_0_callosomarginal_L176,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_L176,dimensionless,90,defined_by_user
E_callosomarginal_L180,J_per_m3,1600000,ADAN_218
l_callosomarginal_L180,metre,0.0139198,ADAN_218
r_0_callosomarginal_L180,metre,0.000623142,ADAN_218
u_0_callosomarginal_L180,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_L180,dimensionless,90,defined_by_user
E_callosomarginal_L184,J_per_m3,1600000,ADAN_218
l_callosomarginal_L184,metre,0.00496294,ADAN_218
r_0_callosomarginal_L184,metre,0.000623142,ADAN_218
u_0_callosomarginal_L184,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_L184,dimensionless,90,defined_by_user
E_callosomarginal_R240,J_per_m3,1600000,ADAN_218
l_callosomarginal_R240,metre,0.0113311,ADAN_218
r_0_callosomarginal_R240,metre,0.000623142,ADAN_218
u_0_callosomarginal_R240,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_R240,dimensionless,90,defined_by_user
E_callosomarginal_R244,J_per_m3,1600000,ADAN_218
l_callosomarginal_R244,metre,0.0172952,ADAN_218
r_0_callosomarginal_R244,metre,0.000623142,ADAN_218
u_0_callosomarginal_R244,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_R244,dimensionless,90,defined_by_user
E_callosomarginal_R248,J_per_m3,1600000,ADAN_218
l_callosomarginal_R248,metre,0.0139198,ADAN_218
r_0_callosomarginal_R248,metre,0.000623142,ADAN_218
u_0_callosomarginal_R248,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_R248,dimensionless,90,defined_by_user
E_callosomarginal_R252,J_per_m3,1600000,ADAN_218
l_callosomarginal_R252,metre,0.00496295,ADAN_218
r_0_callosomarginal_R252,metre,0.000623142,ADAN_218
u_0_callosomarginal_R252,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_callosomarginal_R252,dimensionless,90,defined_by_user
E_internal_carotid_L112,J_per_m3,1600000,ADAN_218
l_internal_carotid_L112,metre,0.00196966,ADAN_218
r_0_internal_carotid_L112,metre,0.00132843,ADAN_218
u_0_internal_carotid_L112,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_internal_carotid_L112,dimensionless,90,defined_by_user
E_internal_carotid_R48,J_per_m3,1600000,ADAN_218
l_internal_carotid_R48,metre,0.00196955,ADAN_218
r_0_internal_carotid_R48,metre,0.00132843,ADAN_218
u_0_internal_carotid_R48,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_internal_carotid_R48,dimensionless,90,defined_by_user
E_medial_occipital_dorsal_branch_to_corpus_callosum_L28,J_per_m3,1600000,ADAN_218
l_medial_occipital_dorsal_branch_to_corpus_callosum_L28,metre,0.0251851,ADAN_218
r_0_medial_occipital_dorsal_branch_to_corpus_callosum_L28,metre,0.000349979,ADAN_218
u_0_medial_occipital_dorsal_branch_to_corpus_callosum_L28,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_dorsal_branch_to_corpus_callosum_L28,dimensionless,90,defined_by_user
E_medial_occipital_dorsal_branch_to_corpus_callosum_R224,J_per_m3,1600000,ADAN_218
l_medial_occipital_dorsal_branch_to_corpus_callosum_R224,metre,0.0251847,ADAN_218
r_0_medial_occipital_dorsal_branch_to_corpus_callosum_R224,metre,0.000349979,ADAN_218
u_0_medial_occipital_dorsal_branch_to_corpus_callosum_R224,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_dorsal_branch_to_corpus_callosum_R224,dimensionless,90,defined_by_user
E_medial_occipital_L188,J_per_m3,1600000,ADAN_218
l_medial_occipital_L188,metre,0.00490507,ADAN_218
r_0_medial_occipital_L188,metre,0.000795007,ADAN_218
u_0_medial_occipital_L188,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_L188,dimensionless,90,defined_by_user
E_medial_occipital_L192,J_per_m3,1600000,ADAN_218
l_medial_occipital_L192,metre,0.00892062,to_find_reference
r_0_medial_occipital_L192,metre,0.000795007,ADAN_218
u_0_medial_occipital_L192,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_L192,dimensionless,90,defined_by_user
E_medial_occipital_L200,J_per_m3,1600000,ADAN_218
l_medial_occipital_L200,metre,0.0126049,ADAN_218
r_0_medial_occipital_L200,metre,0.000795007,ADAN_218
u_0_medial_occipital_L200,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_L200,dimensionless,90,defined_by_user
E_medial_occipital_L26,J_per_m3,1600000,ADAN_218
l_medial_occipital_L26,metre,0.0321752,ADAN_218
r_0_medial_occipital_L26,metre,0.000795007,ADAN_218
u_0_medial_occipital_L26,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_L26,dimensionless,90,defined_by_user
E_medial_occipital_R222,J_per_m3,1600000,ADAN_218
l_medial_occipital_R222,metre,0.0321754,ADAN_218
r_0_medial_occipital_R222,metre,0.000795007,ADAN_218
u_0_medial_occipital_R222,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_R222,dimensionless,90,defined_by_user
E_medial_occipital_R256,J_per_m3,1600000,ADAN_218
l_medial_occipital_R256,metre,0.00490474,ADAN_218
r_0_medial_occipital_R256,metre,0.000795007,ADAN_218
u_0_medial_occipital_R256,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_R256,dimensionless,90,defined_by_user
E_medial_occipital_R260,J_per_m3,1600000,ADAN_218
l_medial_occipital_R260,metre,0.00892067,ADAN_218
r_0_medial_occipital_R260,metre,0.000795007,ADAN_218
u_0_medial_occipital_R260,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_R260,dimensionless,90,defined_by_user
E_medial_occipital_R268,J_per_m3,1600000,ADAN_218
l_medial_occipital_R268,metre,0.0126049,ADAN_218
r_0_medial_occipital_R268,metre,0.000795007,ADAN_218
u_0_medial_occipital_R268,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_R268,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L136,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L136,metre,0.00142512,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L136,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L136,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L136,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L140,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L140,metre,0.000932844,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L140,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L140,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L140,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L144,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L144,metre,0.0283599,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L144,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L144,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L144,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L148,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L148,metre,0.0182043,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L148,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L148,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L148,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L152,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L152,metre,0.00708809,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L152,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L152,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L152,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L160,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L160,metre,0.00549683,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L160,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L160,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L160,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_L164,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_L164,metre,0.0105444,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_L164,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_L164,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_L164,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R102,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R102,metre,0.0105443,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R102,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R102,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R102,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R74,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R74,metre,0.00142516,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R74,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R74,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R74,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R78,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R78,metre,0.000932844,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R78,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R78,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R78,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R82,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R82,metre,0.0283601,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R82,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R82,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R82,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R86,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R86,metre,0.0182041,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R86,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R86,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R86,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R90,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R90,metre,0.00708809,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R90,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R90,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R90,dimensionless,90,defined_by_user
E_middle_cerebral_inferior_terminal_branch_R98,J_per_m3,1600000,ADAN_218
l_middle_cerebral_inferior_terminal_branch_R98,metre,0.00549683,ADAN_218
r_0_middle_cerebral_inferior_terminal_branch_R98,metre,0.000816459,ADAN_218
u_0_middle_cerebral_inferior_terminal_branch_R98,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_inferior_terminal_branch_R98,dimensionless,90,defined_by_user
E_middle_cerebral_L114,J_per_m3,1600000,ADAN_218
l_middle_cerebral_L114,metre,0.00182233,ADAN_218
r_0_middle_cerebral_L114,metre,0.00104132,ADAN_218
u_0_middle_cerebral_L114,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_L114,dimensionless,90,defined_by_user
E_middle_cerebral_L118,J_per_m3,1600000,ADAN_218
l_middle_cerebral_L118,metre,0.0283007,ADAN_218
r_0_middle_cerebral_L118,metre,0.00104132,ADAN_218
u_0_middle_cerebral_L118,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_L118,dimensionless,90,defined_by_user
E_middle_cerebral_R52,J_per_m3,1600000,ADAN_218
l_middle_cerebral_R52,metre,0.00182229,ADAN_218
r_0_middle_cerebral_R52,metre,0.00104132,ADAN_218
u_0_middle_cerebral_R52,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_R52,dimensionless,90,defined_by_user
E_middle_cerebral_R56,J_per_m3,1600000,ADAN_218
l_middle_cerebral_R56,metre,0.028301,ADAN_218
r_0_middle_cerebral_R56,metre,0.00104132,ADAN_218
u_0_middle_cerebral_R56,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_R56,dimensionless,90,defined_by_user
E_middle_cerebral_superior_terminal_branch_L120,J_per_m3,1600000,ADAN_218
l_middle_cerebral_superior_terminal_branch_L120,metre,0.00251165,ADAN_218
r_0_middle_cerebral_superior_terminal_branch_L120,metre,0.000877201,ADAN_218
u_0_middle_cerebral_superior_terminal_branch_L120,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_superior_terminal_branch_L120,dimensionless,90,defined_by_user
E_middle_cerebral_superior_terminal_branch_L124,J_per_m3,1600000,ADAN_218
l_middle_cerebral_superior_terminal_branch_L124,metre,0.0133091,ADAN_218
r_0_middle_cerebral_superior_terminal_branch_L124,metre,0.000877201,ADAN_218
u_0_middle_cerebral_superior_terminal_branch_L124,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_superior_terminal_branch_L124,dimensionless,90,defined_by_user
E_middle_cerebral_superior_terminal_branch_L128,J_per_m3,1600000,ADAN_218
l_middle_cerebral_superior_terminal_branch_L128,metre,0.012255,ADAN_218
r_0_middle_cerebral_superior_terminal_branch_L128,metre,0.000877201,ADAN_218
u_0_middle_cerebral_superior_terminal_branch_L128,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_superior_terminal_branch_L128,dimensionless,90,defined_by_user
E_middle_cerebral_superior_terminal_branch_R58,J_per_m3,1600000,ADAN_218
l_middle_cerebral_superior_terminal_branch_R58,metre,0.00251165,ADAN_218
r_0_middle_cerebral_superior_terminal_branch_R58,metre,0.000877201,ADAN_218
u_0_middle_cerebral_superior_terminal_branch_R58,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_superior_terminal_branch_R58,dimensionless,90,defined_by_user
E_middle_cerebral_superior_terminal_branch_R62,J_per_m3,1600000,ADAN_218
l_middle_cerebral_superior_terminal_branch_R62,metre,0.013309,ADAN_218
r_0_middle_cerebral_superior_terminal_branch_R62,metre,0.000877201,ADAN_218
u_0_middle_cerebral_superior_terminal_branch_R62,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_superior_terminal_branch_R62,dimensionless,90,defined_by_user
E_middle_cerebral_superior_terminal_branch_R66,J_per_m3,1600000,ADAN_218
l_middle_cerebral_superior_terminal_branch_R66,metre,0.012255,ADAN_218
r_0_middle_cerebral_superior_terminal_branch_R66,metre,0.000877201,ADAN_218
u_0_middle_cerebral_superior_terminal_branch_R66,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_superior_terminal_branch_R66,dimensionless,90,defined_by_user
E_occipital_lateral_L14,J_per_m3,1600000,ADAN_218
l_occipital_lateral_L14,metre,0.00472985,ADAN_218
r_0_occipital_lateral_L14,metre,0.00064999,ADAN_218
u_0_occipital_lateral_L14,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_occipital_lateral_L14,dimensionless,90,defined_by_user
E_occipital_lateral_L18,J_per_m3,1600000,ADAN_218
l_occipital_lateral_L18,metre,0.0111052,ADAN_218
r_0_occipital_lateral_L18,metre,0.000649994,ADAN_218
u_0_occipital_lateral_L18,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_occipital_lateral_L18,dimensionless,90,defined_by_user
E_occipital_lateral_L22,J_per_m3,1600000,ADAN_218
l_occipital_lateral_L22,metre,0.012455,ADAN_218
r_0_occipital_lateral_L22,metre,0.000649994,ADAN_218
u_0_occipital_lateral_L22,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_occipital_lateral_L22,dimensionless,90,defined_by_user
E_occipital_lateral_R210,J_per_m3,1600000,ADAN_218
l_occipital_lateral_R210,metre,0.00472973,ADAN_218
r_0_occipital_lateral_R210,metre,0.000649994,ADAN_218
u_0_occipital_lateral_R210,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_occipital_lateral_R210,dimensionless,90,defined_by_user
E_occipital_lateral_R214,J_per_m3,1600000,ADAN_218
l_occipital_lateral_R214,metre,0.0111056,ADAN_218
r_0_occipital_lateral_R214,metre,0.000649994,ADAN_218
u_0_occipital_lateral_R214,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_occipital_lateral_R214,dimensionless,90,defined_by_user
E_occipital_lateral_R218,J_per_m3,1600000,ADAN_218
l_occipital_lateral_R218,metre,0.012455,ADAN_218
r_0_occipital_lateral_R218,metre,0.000649994,ADAN_218
u_0_occipital_lateral_R218,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_occipital_lateral_R218,dimensionless,90,defined_by_user
E_pericallosal_L32,J_per_m3,1600000,ADAN_218
l_pericallosal_L32,metre,0.015668,ADAN_218
r_0_pericallosal_L32,metre,0.000800314,ADAN_218
u_0_pericallosal_L32,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_pericallosal_L32,dimensionless,90,defined_by_user
E_pericallosal_L36,J_per_m3,1600000,ADAN_218
l_pericallosal_L36,metre,0.0557509,ADAN_218
r_0_pericallosal_L36,metre,0.000800314,ADAN_218
u_0_pericallosal_L36,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_pericallosal_L36,dimensionless,90,defined_by_user
E_pericallosal_R228,J_per_m3,1600000,ADAN_218
l_pericallosal_R228,metre,0.015668,ADAN_218
r_0_pericallosal_R228,metre,0.000800314,ADAN_218
u_0_pericallosal_R228,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_pericallosal_R228,dimensionless,90,defined_by_user
E_pericallosal_R232,J_per_m3,1600000,ADAN_218
l_pericallosal_R232,metre,0.0557509,ADAN_218
r_0_pericallosal_R232,metre,0.000800314,ADAN_218
u_0_pericallosal_R232,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_pericallosal_R232,dimensionless,90,defined_by_user
E_posterior_cerebral_postcommunicating_part_L12,J_per_m3,1600000,EMPTY_MUST_BE_FILLED
l_posterior_cerebral_postcommunicating_part_L12,metre,0.0128,EMPTY_MUST_BE_FILLED
r_0_posterior_cerebral_postcommunicating_part_L12,metre,0.000869,EMPTY_MUST_BE_FILLED
u_0_posterior_cerebral_postcommunicating_part_L12,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_posterior_cerebral_postcommunicating_part_L12,dimensionless,90,EMPTY_MUST_BE_FILLED
E_posterior_cerebral_postcommunicating_part_R208,J_per_m3,1600000,EMPTY_MUST_BE_FILLED
l_posterior_cerebral_postcommunicating_part_R208,metre,0.0128,EMPTY_MUST_BE_FILLED
r_0_posterior_cerebral_postcommunicating_part_R208,metre,0.000869,EMPTY_MUST_BE_FILLED
u_0_posterior_cerebral_postcommunicating_part_R208,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_posterior_cerebral_postcommunicating_part_R208,dimensionless,90,EMPTY_MUST_BE_FILLED
E_posterior_cerebral_precommunicating_part_L6,J_per_m3,1600000,EMPTY_MUST_BE_FILLED
l_posterior_cerebral_precommunicating_part_L6,metre,0.00698,EMPTY_MUST_BE_FILLED
r_0_posterior_cerebral_precommunicating_part_L6,metre,0.000816,EMPTY_MUST_BE_FILLED
u_0_posterior_cerebral_precommunicating_part_L6,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_posterior_cerebral_precommunicating_part_L6,dimensionless,90,EMPTY_MUST_BE_FILLED
E_posterior_cerebral_precommunicating_part_R204,J_per_m3,1600000,EMPTY_MUST_BE_FILLED
l_posterior_cerebral_precommunicating_part_R204,metre,0.00778,EMPTY_MUST_BE_FILLED
r_0_posterior_cerebral_precommunicating_part_R204,metre,0.000816,EMPTY_MUST_BE_FILLED
u_0_posterior_cerebral_precommunicating_part_R204,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_posterior_cerebral_precommunicating_part_R204,dimensionless,90,EMPTY_MUST_BE_FILLED
E_posterior_communicating_L8,J_per_m3,1600000,ADAN_218
l_posterior_communicating_L8,metre,0.0165974,ADAN_218
r_0_posterior_communicating_L8,metre,0.000494463,ADAN_218
u_0_posterior_communicating_L8,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_posterior_communicating_L8,dimensionless,90,defined_by_user
E_posterior_communicating_R206,J_per_m3,1600000,ADAN_218
l_posterior_communicating_R206,metre,0.016597,ADAN_218
r_0_posterior_communicating_R206,metre,0.000494463,ADAN_218
u_0_posterior_communicating_R206,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_posterior_communicating_R206,dimensionless,90,defined_by_user
E_vertebral_L2,J_per_m3,800000,ADAN_86
l_vertebral_L2,metre,0.209765,ADAN_86
r_0_vertebral_L2,metre,0.00133527,ADAN_86
u_0_vertebral_L2,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_vertebral_L2,dimensionless,0,defined_by_user
E_vertebral_R272,J_per_m3,800000,ADAN_86
l_vertebral_R272,metre,0.210146,ADAN_86
r_0_vertebral_R272,metre,0.00133527,ADAN_86
u_0_vertebral_R272,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_vertebral_R272,dimensionless,0,defined_by_user
E_artery_of_precentral_sulcus_T103_R68,J_per_m3,1600000,ADAN_218
l_artery_of_precentral_sulcus_T103_R68,metre,0.00935654,ADAN_218
r_0_artery_of_precentral_sulcus_T103_R68,metre,0.000480986,ADAN_218
u_0_artery_of_precentral_sulcus_T103_R68,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_artery_of_precentral_sulcus_T103_R68,dimensionless,90,defined_by_user
E_artery_of_precentral_sulcus_T38_L130,J_per_m3,1600000,ADAN_218
l_artery_of_precentral_sulcus_T38_L130,metre,0.00935653,ADAN_218
r_0_artery_of_precentral_sulcus_T38_L130,metre,0.000480986,ADAN_218
u_0_artery_of_precentral_sulcus_T38_L130,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_artery_of_precentral_sulcus_T38_L130,dimensionless,90,defined_by_user
E_medial_occipital_parieto_occipital_branch_T118_R262,J_per_m3,1600000,ADAN_218
l_medial_occipital_parieto_occipital_branch_T118_R262,metre,0.0188989,ADAN_218
r_0_medial_occipital_parieto_occipital_branch_T118_R262,metre,0.000500001,ADAN_218
u_0_medial_occipital_parieto_occipital_branch_T118_R262,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_parieto_occipital_branch_T118_R262,dimensionless,90,defined_by_user
E_medial_occipital_parieto_occipital_branch_T54_L194,J_per_m3,1600000,ADAN_218
l_medial_occipital_parieto_occipital_branch_T54_L194,metre,0.0188987,ADAN_218
r_0_medial_occipital_parieto_occipital_branch_T54_L194,metre,0.000500001,ADAN_218
u_0_medial_occipital_parieto_occipital_branch_T54_L194,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_medial_occipital_parieto_occipital_branch_T54_L194,dimensionless,90,defined_by_user
E_middle_cerebral_branch_to_angular_gyrus_T120_R104,J_per_m3,1600000,ADAN_218
l_middle_cerebral_branch_to_angular_gyrus_T120_R104,metre,0.0101852,ADAN_218
r_0_middle_cerebral_branch_to_angular_gyrus_T120_R104,metre,0.000558491,ADAN_218
u_0_middle_cerebral_branch_to_angular_gyrus_T120_R104,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_branch_to_angular_gyrus_T120_R104,dimensionless,90,defined_by_user
E_middle_cerebral_branch_to_angular_gyrus_T56_L166,J_per_m3,1600000,ADAN_218
l_middle_cerebral_branch_to_angular_gyrus_T56_L166,metre,0.0101852,ADAN_218
r_0_middle_cerebral_branch_to_angular_gyrus_T56_L166,metre,0.000558491,ADAN_218
u_0_middle_cerebral_branch_to_angular_gyrus_T56_L166,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_branch_to_angular_gyrus_T56_L166,dimensionless,90,defined_by_user
E_middle_cerebral_posterior_temporal_branch_T122_R92,J_per_m3,1600000,ADAN_218
l_middle_cerebral_posterior_temporal_branch_T122_R92,metre,0.00692096,ADAN_218
r_0_middle_cerebral_posterior_temporal_branch_T122_R92,metre,0.000500255,ADAN_218
u_0_middle_cerebral_posterior_temporal_branch_T122_R92,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_posterior_temporal_branch_T122_R92,dimensionless,90,defined_by_user
E_middle_cerebral_posterior_temporal_branch_T58_L154,J_per_m3,1600000,ADAN_218
l_middle_cerebral_posterior_temporal_branch_T58_L154,metre,0.00692097,ADAN_218
r_0_middle_cerebral_posterior_temporal_branch_T58_L154,metre,0.000500255,ADAN_218
u_0_middle_cerebral_posterior_temporal_branch_T58_L154,J_per_m3,10.64e3,AssumedRefOf80mmHg
theta_middle_cerebral_posterior_temporal_branch_T58_L154,dimensionless,90,defined_by_user
R_T_lateral_occipital_intermediate_temporal_branch_T47_L20_T,Js_per_m6,60731700000,ADAN_218
C_T_lateral_occipital_intermediate_temporal_branch_T47_L20_T,m6_per_J,2.64334E-13,ADAN_218
u_ext_lateral_occipital_intermediate_temporal_branch_T47_L20_T,J_per_m3,0.0,user_defined
R_T_lateral_occipital_intermediate_temporal_branch_T76_R216_T,Js_per_m6,60731700000,ADAN_218
C_T_lateral_occipital_intermediate_temporal_branch_T76_R216_T,m6_per_J,2.6433E-13,ADAN_218
u_ext_lateral_occipital_intermediate_temporal_branch_T76_R216_T,J_per_m3,0.0,user_defined
R_T_medial_occipital_calcarine_branch_T51_L202_T,Js_per_m6,31094600000,ADAN_218
C_T_medial_occipital_calcarine_branch_T51_L202_T,m6_per_J,5.1628E-13,ADAN_218
u_ext_medial_occipital_calcarine_branch_T51_L202_T,J_per_m3,0.0,user_defined
R_T_medial_occipital_calcarine_branch_T79_R270_T,Js_per_m6,31094600000,ADAN_218
C_T_medial_occipital_calcarine_branch_T79_R270_T,m6_per_J,5.1628E-13,ADAN_218
